ResourceID,External Cross Reference Source,External Cross Reference Number,External Cross Reference Notes,Information Source Title,Date of Origination,Description,Description Type,Statement of Responsibility,Publisher,Bibliographic Source Type,Notes,Subject,Date of Origination,Language,Right Note,Right Type,0
71C0839A-E314-4401-A7B5-EEB805D53AEF,Lincoln Heritage Database (Sources),209,,"""St Benedicts Square""",1986,,,"""Guy, C. J""","""Trust for Lincolnshire Archaeology""",Article,,,1986,,,,8
71CCFFEE-F52E-4DE1-8F22-FC673382223E,Lincoln Heritage Database (Sources),2441,,"""The discovery of a medieval cemetery""",2006,,,"""Dixon, R.""","""The Survey of Lincoln""",Article,,,2006,,,,8
71E48528-EBCD-42B8-995B-E0A04A768BD3,Lincoln Heritage Database (Sources),43,,"""Cupid or Adonis? A new Roman relief carving from Lincoln""",1986,,,"""Blagg, T. F. C. and Henig, M.""","""Society of Antiquaries""",Article,,,1986,,,,8
72272D22-0E1D-480F-A499-B42F2F7E22A9,Lincoln Heritage Database (Sources),1799,,"""The Former Anchor Street Works, Anchor Street, Lincoln. Archaeological Evaluation""",2003,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2003,,,,7
72334E3F-25C8-40E7-A419-5C571387A12F,Lincoln Heritage Database (Sources),2325,,"""Lincoln: All Saints Church, Bracebridge""",2006,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2006,,,,9
724F4663-A116-44ED-9DF2-AD2A7222DFAF,Lincoln Heritage Database (Sources),1761,,"""Journal of the British Archaeological Association 35""",1879,,,,,Volume,,,1879,,,,10
725AABFC-3D40-4855-928F-103A37468556,Lincoln Heritage Database (Sources),1244,,"""Lincoln Bishops Old Palace.  Archaeological and Historical Study.""",1991,,,"""Donel, L.""","""City of Lincoln Archaeology Unit""",Deskbased Survey Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1991,,,,7
7279C3CB-86A9-4694-BF46-0BC0539C943F,Lincoln Heritage Database (Sources),1492,,"""Development on land at St. Michaels Terrace, Michaelgate, Lincoln""",2000,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2000,,,,7
727D96D3-A202-468E-B6CD-5D4CA988155A,Lincoln Heritage Database (Sources),1484,,"""St Marys Guildhall, Lincoln.  North Elevation of North Range and Norman House""",1997,,,"""Brann, M.""","""City of Lincoln Archaeology Unit""",Building Recording Report,"""Digital copy in LHD Sources file.""",,1997,,,,7
7287F700-6FEC-4CA6-9ACC-E58220EDF294,Lincoln Heritage Database (Sources),838,,"""Military Equipment and the Identity of Roman Soldiers""",1988,,,,"""British Archaeological Reports""",Monograph,,,1988,,,,9
72AB6DCF-430E-4274-8E38-8A6FFDDF30E1,Lincoln Heritage Database (Sources),751,,"""The English Way of Death: The common funeral since 1450""",1991,,,"""Litten, J.""","""Robert Hale""",Volume,,,1991,,,,8
72B6CD13-0253-4738-BF44-94B4939935B4,Lincoln Heritage Database (Sources),714,,"""Roman glass report from St Marks Station 1986""",1993,,,"""Price, J. and Cottam, S.""","""Unpublished""",Report,,,1993,,,,8
72B9DF83-3D28-4A04-9817-CB6F2E0B63F8,Lincoln Heritage Database (Sources),2840,,"""Norman domestic architecture""",1935,,,"""Wood, M. E.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1935,,,,7
72BFB3CF-FA92-4C9B-8F36-D204A2280341,Lincoln Heritage Database (Sources),4077,,"""The Industrial Archaeology of Lincoln. A Report to Lincoln Council on a Survey of Lincolns Industrial Archaeology (1700-1945). , City of Lincoln Archaeology Unit Archaeological Reports, 378""",1999,,,,"""City of Lincoln Archaeology Unit""",Report,,,1999,,,,9
72DD3557-0A32-4536-BC65-DB73AADE892F,Lincoln Heritage Database (Sources),2691,,"""An Archaeological Watching Brief at 1 Rosemary Lane, Lincoln, Lincolnshire""",2011,,,"""Hall, N.""",,Watching Brief Report,,,2011,,,,9
72E70262-3D6D-4A7D-A504-68C9C93EABCE,Lincoln Heritage Database (Sources),4243,,"""Lincolnshire Past and Present 8""",1992,,,"""Leach, T.""","""Society for Lincolnshire History and Archaeology""",Journal,,,1992,,,,8
72F4664C-0E2F-4124-AF9B-397FAC7E7C82,Lincoln Heritage Database (Sources),107,,"""Early settlement at Lincoln""",1988,,,"""Darling, Margaret J. and Jones, M. J.""","""Society for the Promotion of Roman Studies""",Article,,,1988,,,,8
72FEBDCF-2340-46F9-AACD-28B535BED0AE,Lincoln Heritage Database (Sources),482,,"""The destroyed Churches of St. Paul and St. Martin, in the City of Lincoln""",1876,,,"""Venables, Rev. E.""","""Associated Architectural Societies""",Article,,,1876,,,,8
733D0D76-5FF1-450F-AA77-E42D9EDA2AFB,Lincoln Heritage Database (Sources),2185,,"""Fluxgate Gradiometer Survey: land at Washingborough, Lincoln""",2008,,,"""Bunn, D.""","""Pre-Construct Geophysics""",Geophysical Survey Report,,,2008,,,,8
735897FB-71FF-42F8-8618-790EAAA3DABC,Lincoln Heritage Database (Sources),848,,"""Survival of protein fibres in archaeological contexts""",1984,,,"""Jakes, S. and Sibley, L.""",,Article,,,1984,,,,9
7369E784-FD73-4C04-BE28-5715C03547D9,Lincoln Heritage Database (Sources),4302,,"""Medieval Archaeology 31""",1987,,,,"""Society for Medieval Archaeology""",Journal,,,1987,,,,9
738C1C1B-D7DF-46F4-9B9A-3834E332EA5B,Lincoln Heritage Database (Sources),1400,,"""Lincoln: 71 Bailgate""",1996,,,"""Field, N. and George, I.""","""Society for Lincolnshire History and Archaeology""",Article,,,1996,,,,8
738EB4C9-D242-42B0-9ADB-1CA27E3E98DE,Lincoln Heritage Database (Sources),1228,,"""The Lincolnshire Loop Line (GNR) and the River Witham""",1995,,,"""Ludlam, A. J.""","""Oakwood Press""",Volume,,,1995,,,,8
7392BD62-A336-45A3-8C14-CB696DF298AA,Lincoln Heritage Database (Sources),4236,,"""Lincolnshire Past and Present 50""",2003,,,"""Healey, H. & Beevers, R.""","""Society for Lincolnshire History and Archaeology""",Journal,,,2003,,,,8
73BCD248-9CEF-4882-92C3-C09386865BB3,Lincoln Heritage Database (Sources),2847,,"""notice of a remarkable collection of specimens of Roman glass""",1856,,,"""Trollope, Rev. E.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1856,,,,7
73CCE13F-53BB-4ECA-8EBD-0775A4A30F3A,Lincoln Heritage Database (Sources),2348,,"""Lincoln: 21-25 St Catherines""",2006,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2006,,,,9
73CDE85A-30BA-4959-B015-34DD587D5FB4,Lincoln Heritage Database (Sources),216,,"""The Close Wall""",1992,,,"""Hall, Jackie""","""City of Lincoln Archaeology Unit""",Article,,,1992,,,,8
73DBCDC8-07D1-4758-887C-AECB40246E0F,Lincoln Heritage Database (Sources),424,,"""Directory of the City of Lincoln""",1913,,,,"""Ruddock, J. W.""",Volume,,,1913,,,,9
73F3A834-405F-4D04-B65C-7D314530E091,Lincoln Heritage Database (Sources),1751,,"""Dwelling to the rear of 10-11 The Strait, Lincoln""",2003,,,"""Munby, W.""","""Network Archaeology Ltd""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2003,,,,7
73FB0359-31D9-499E-9A9D-EDFC31534F48,Lincoln Heritage Database (Sources),2848,,"""Archaeological Evaluation Report: Trial Trenching at the Former Boultham Dairy site, Boultham Park Road""",2012,,,"""Piirainen, M.""","""Allen Archaeological Associates""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2012,,,,7
74060D4C-2CE7-43A2-AEFC-932B4311571C,Lincoln Heritage Database (Sources),2571,,"""Lincoln: land adjacent to 3 Francis Street""",2007,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2007,,,,9
7435E11C-C492-4177-AFAE-7191F34BF2C2,Lincoln Heritage Database (Sources),1152,,"""City of Lincoln Directory""",1894,,,"""Akrill, Charles""",,Volume,,,1894,,,,9
7442A817-5B23-4D62-8C9E-3906A2E6516E,Lincoln Heritage Database (Sources),2121,,"""Archaeological Evaluation Report; Trial Trenching and Photographic Survey at the Upper Witham Drainage Board Building, St Catherines Road, Lincoln""",2008,,,"""Allen, M.""","""Allen Archaeological Associates""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2008,,,,7
744C3DD2-D3B3-41FC-8C81-00EEEFD0C88E,Lincoln Heritage Database (Sources),2318,,"""An ""Edge-Land"": the development of the Witham valley east of Canwick Road""",2001,,,"""Mills, D.""","""Wharncliffe Books""",Article,,,2001,,,,8
7469FF42-0D24-4447-9A7D-9FB345F4284E,Lincoln Heritage Database (Sources),2592,,"""e2v Site, Carholme Rd, Lincoln. Heritage Statement""",2010,,,"""Field, N.""","""Naomi Field Archaeological Consultancy""",Heritage Statement,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2010,,,,7
747B3E7B-63A0-4947-9C6D-D806C882A128,Lincoln Heritage Database (Sources),1883,,"""Lincoln: Greestone Centre, Lindum Road""",2002,,,"""Albone, J. and Field, N.""","""Society for Lincolnshire History and Archaeology""",Article,,,2002,,,,8
747C33DC-3B8D-432D-9BF4-BE23A9FC2A76,Lincoln Heritage Database (Sources),2075,,"""Archaeological Watching Brief; 58 Bailgate, Lincoln""",2007,,,"""Clay, C.""","""Allen Archaeological Associates""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2007,,,,7
74A5AEC7-B439-44E3-87AA-96AEBA466100,Lincoln Heritage Database (Sources),4142,,"""Society for Lincolnshire History and Archaeology 19""",1984,,,,"""Society for Lincolnshire History and Archaeology""",Journal,,,1984,,,,9
74B4CB90-02E9-4468-90D3-1A5BBE86C8E7,Lincoln Heritage Database (Sources),796,,"""Nettle Yard 1987. Report on Window Glass. Catalogue""",1995,,,"""King, D.""","""Unpublished""",Report,,,1995,,,,8
74F78392-9200-4BE1-9619-775AA70A174B,Lincoln Heritage Database (Sources),2350,,"""Lincoln: 21 Wragby Road""",2006,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2006,,,,9
7504A20F-03FA-4BCE-8C8E-CC289DA0D322,Lincoln Heritage Database (Sources),2707,,"""St Marys Conduit, Lincoln""",1850,,,"""Willson, E. J.""","""Archaeological Institute of Great Britain and Ireland""",Volume,"""Digital copy in LHD Sources file.""",,1850,,,,7
75196C99-1683-4DF3-8439-BAA359FDD656,Lincoln Heritage Database (Sources),317,,"""Brayford Wharf North""",1981,,,"""Jones, R. H.""","""Society of Antiquaries""",Article,,,1981,,,,8
751E8903-9825-462A-9B1D-A7624CC3837F,Lincoln Heritage Database (Sources),1100,,"""Observation of Anglian Water Authority trenches in Steep, Hill, outside Jews court, and on the site of the medieval Cornmarket. Archive Report""",1979,,,"""Jones, R. H.""",,Watching Brief Report,,,1979,,,,9
7527CB88-BA50-47D6-B897-BC0EF4528E58,Lincoln Heritage Database (Sources),1704,,"""St Martins School, Hungate (Area A) Lincoln. Archaeological  Mitigation Strategy""",2002,,,"""Field, N.""","""Lindsey Archaeological Services""",Project Specification,"""Digital copy in LHD Sources file.""",,2002,,,,7
75284C9C-D76B-4557-89F7-A01FF903E1C1,Lincoln Heritage Database (Sources),719,,"""Catalogue of the Roman Pottery in the Colchester and Essex Museum""",1930,,,"""May, T.""",,Volume,,,1930,,,,9
752B7271-5A59-46C3-811C-3ED91A25F9D3,Lincoln Heritage Database (Sources),2971,,"""Replacement Lift Pit, HSBC Bank, 221 High Street, Lincoln. Archaeological Monitoring and Recording""",2011,,,"""Tann, G.""","""Geoff Tann-Archaeological Researcher""",Watching Brief Report,,,2011,,,,8
7541269F-8DC9-4AC6-99B1-2718B62BF0E0,Lincoln Heritage Database (Sources),2284,,"""The Engine Shed and Lincoln Centre for the Performing Arts Building, Brayford Campus, University of Lincoln. Archaeological Building Recording and Environmental Assessment""",2008,,,"""Field, N., Tann, G. and Pullen, R.""","""Lindsey Archaeological Services""",Building Recording Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2008,,,,7
75513733-EA1E-41A5-A623-3B2CEFEDD820,Lincoln Heritage Database (Sources),2322,,"""Photographic Survey Report: The Usher Gallery, Danesgate, Lincoln""",2009,,,"""Clay, C.""","""Allen Archaeological Associates""",Building Recording Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2009,,,,7
755F7C2F-8341-499D-B927-FD0022350513,Lincoln Heritage Database (Sources),855,,"""Textiles and Clothing: c.1150-c.1450""",1992,,,"""Crowfoot, Elisabeth, Pritchard, Frances and Staniland, Kay""","""HMSO""",Monograph,,,1992,,,,8
75C70F08-7822-434C-9B76-CD11E95F85DF,Lincoln Heritage Database (Sources),2498,,"""Westgate""",1946,,,,"""Lincoln Archaeological Research Committee""",Article,,,1946,,,,9
75CC7C86-D133-4036-894A-02FC7F523B9C,Lincoln Heritage Database (Sources),1359,,"""Lincoln: 46-50 Sidney Street""",1995,,,"""Field, N. and George, I.""","""Society for Lincolnshire History and Archaeology""",Article,,,1995,,,,8
75E02F8A-1262-44B0-AE9C-253D0BD91340,Lincoln Heritage Database (Sources),940,,"""Lincoln Castle. Observatory Tower Mound""",1994,,,"""Donel, L.""","""City of Lincoln Archaeology Unit""",Article,,,1994,,,,8
76036099-F0DB-4D02-A7A0-E075D2C3FA29,Lincoln Heritage Database (Sources),2222,,"""Ancient chair, Lincoln minster""",1889,,,"""Venables, Rev. E.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1889,,,,7
76068748-CAE5-430E-9024-19D017CAFA87,Lincoln Heritage Database (Sources),4111,,"""Proceedings of the Society of Antiquaries 3""",1867,,,,"""Society of Antiquaries""",Journal,,,1867,,,,9
760E049E-BE7E-4678-B9D5-46DBEB9D70DF,Lincoln Heritage Database (Sources),2278,,"""Trial Trenching on Land at Garages and Workshop Site, Mill Lane, Lincoln""",2007,,,"""Chavasse, P.""","""Allen Archaeological Associates""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2007,,,,7
76119DE2-B47E-4179-A7EA-99E2A4816ACC,Lincoln Heritage Database (Sources),861,,"""The Microscopy of Animal Textile Fibres""",1954,,,"""Wildman, A. B.""",,Volume,,,1954,,,,9
76394D1B-E10C-4503-B04A-63634BF0F157,Lincoln Heritage Database (Sources),2590,,"""Date Book for Lincoln and Neighbourhood""",1790,,,"""Leary, R. E.""",,Volume,,,1790,,,,9
763C33DD-7316-4C64-B2F7-3BD050061266,Lincoln Heritage Database (Sources),2918,,"""Former Bull and Chain Public House, 7 Langworthgate, Lincoln. Archaeological Evaluation Report""",2012,,,"""Wood, M.""","""PCAS Archaeology""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2012,,,,7
763F841E-77B1-4324-9CA6-CB56CE41FA46,Lincoln Heritage Database (Sources),2539,,"""East Bight: excavations and survey, 1970-79""",1980,,,"""Jones, M. J.""","""Council for British Archaeology""",Monograph,,,1980,,,,8
767926BF-76E5-423B-BF88-CE00280560BB,Lincoln Heritage Database (Sources),2570,,"""Lincoln: 5 Dixon Street""",2007,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2007,,,,9
76AE46CE-EE83-465A-AE10-2E9AC662B46F,Lincoln Heritage Database (Sources),1048,,"""Marchmont House. Archive Report""",1994,,,"""Donel, L.""",,Interim Report,,,1994,,,,9
76D4669F-8BEC-4C41-A49A-D7ABB8FF1A83,Lincoln Heritage Database (Sources),451,,"""St Marys Guildhall, Lincoln. The Survey and Excavation of a Medieval Building Complex""",1991,,,"""Stocker, D. A.""","""Council for British Archaeology""",Monograph,,,1991,,,,8
76D7C4B6-D57A-45F7-91A3-C8E288DDF581,Lincoln Heritage Database (Sources),350,,"""Minster Yard""",1974,,,"""Major, K.""","""The Friends of Lincoln Cathedral""",Publication,,,1974,,,,8
76D9BDBB-ECAB-4CC2-8D8E-EF31044935D8,Lincoln Heritage Database (Sources),1636,,"""Lincoln: Waterside North""",1998,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,1998,,,,9
76ECEB34-30EC-404D-9D4B-9492BEFABAEC,Lincoln Heritage Database (Sources),2818,,"""The Archaeology of the Brayford Pool""",2012,,,"""Jones, M. J.""","""The Survey of Lincoln""",Article,,,2012,,,,8
7707A79A-EFCB-46A4-A16F-F6CAA3B3E3E2,Lincoln Heritage Database (Sources),1909,,"""The People of the Steep Hill area of Lincoln about 1900: an illustrated social study""",2005,,,"""Mills, Dennis Richard""","""Mills, D. R.""",Volume,"""Digital copy in LHD Sources file.""",,2005,,,,7
770F67B6-8A9C-473F-81DA-17A76240782C,Lincoln Heritage Database (Sources),675,,"""The Trent, the story of a river""",1980,,,"""Salisbury, C.""",,Article,,,1980,,,,9
7716F073-1B18-4C2B-93C3-F69F3FD6953F,Lincoln Heritage Database (Sources),546,,"""Langworthgate""",1991,,,"""Wragg, Kevin""","""City of Lincoln Archaeology Unit""",Article,,,1991,,,,8
77536328-0545-4275-9B5D-3FB0909280F5,Lincoln Heritage Database (Sources),2981,,"""Osteological Analysis of three Infant Burials from Hungate and St Marks Station (H83 and ZE87)""",2007,,,"""Finch, C. & Buckberry, J.""","""University of Bradford""",Report,"""Digital copy in LHD Sources file.""",,2007,,,,7
776FA19B-5E55-4FB5-A7D6-28B6D9217340,Lincoln Heritage Database (Sources),553,,"""Proposed Development at St Marys School, 5 Pottergate, Lincoln""",1992,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Report,,,1992,,,,8
7770E7A7-B6A2-4C3B-9FE4-DE015882469C,Lincoln Heritage Database (Sources),21,,"""City of Lincoln Directory""",1857,,,"""Akrill, Charles""",,Volume,,,1857,,,,9
777456A9-2786-48FB-BBA1-7A94505DE63E,Lincoln Heritage Database (Sources),1415,,"""An Archaeological Watching Brief at The Quayside, East Bank, St Marks""",1998,,,"""Marsden, J. F.""","""John Samuels Archaeological Consultants""",Watching Brief Report,,,1998,,,,8
7784648B-9EC5-491E-829F-264A15051836,Lincoln Heritage Database (Sources),723,,"""Stained Glass in England during the Middle Ages""",1993,,,"""Marks, Richard""",,Volume,,,1993,,,,9
77A06B0E-6A2E-431B-B7E9-2BC7497A895A,Lincoln Heritage Database (Sources),1261,,"""Former St Marks Station Site, Lincoln. Sewer Installation. Archaeological Watching Brief.""",1995,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1995,,,,7
77A53B1E-A969-4D16-8CDD-78D9E88B93E8,Lincoln Heritage Database (Sources),1630,,"""Lincoln: 18 Westgate""",1998,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,1998,,,,9
77AB5D98-6A31-4BED-9DC2-5EA920DF90EE,Lincoln Heritage Database (Sources),3000,,"""Harvest House, No. 126 Carholme Road, Lincoln. Scheme of Archaeological Monitoring and Recording""",2014,,,"""Savage, R. D.""","""PCAS Archaeology""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2014,,,,7
77B23561-930F-40C0-A866-BAD71E12D375,Lincoln Heritage Database (Sources),899,,"""The medieval pottery""",1983,,,"""Moorhouse, S.""",,Excavation Report,,,1983,,,,9
77C1C997-62DA-4DA3-B3C2-00ADB60E121C,Lincoln Heritage Database (Sources),2632,,"""The early Norman castle at Lincoln and a re-evaluation of the original west tower of Lincoln Cathedral""",1997,,,"""Stocker, D. and Vince, A.""","""Society for Medieval Archaeology""",Article,"""Digital copy in LHD Sources file.""",,1997,,,,7
77F1DC68-C8A9-4013-9E50-D5D089D79847,Lincoln Heritage Database (Sources),4168,,"""The Lincoln Enquirer 17""",2009,,,"""Smith, M.""","""The Survey of Lincoln""",Journal,,,2009,,,,8
7800D7A2-B24E-4802-A5E3-760E7E89CCB9,Lincoln Heritage Database (Sources),952,,"""Former Broadway Service Station, Newport, Lincoln""",1994,,,"""Trimble, R.""","""City of Lincoln Archaeology Unit""",Article,,,1994,,,,8
781825CF-7501-4656-8A4D-C90E5DF83AFC,Lincoln Heritage Database (Sources),1264,,"""Newport Arch and Bastion. Recording of Remains prior to Conservation.""",1995,,,"""Donel, L.""","""City of Lincoln Archaeology Unit""",Building Recording Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1995,,,,7
7818FCF4-0729-432F-B801-DFE9F9428910,Lincoln Heritage Database (Sources),2816,,"""Lincoln: land at Minster School, Upper Lindum Street""",2010,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2010,,,,8
7823DB27-5486-4B57-B1E5-B4C02BBFF863,Lincoln Heritage Database (Sources),992,,"""East Bight Excavation October 1980 - May 1981. Archive Report""",,,,"""Camidge, K.""",,Excavation Report,,,,,,,11
784A80AF-AC36-4BFD-AC8B-738814F69558,Lincoln Heritage Database (Sources),950,,"""A Late Anglo-Saxon Relief Tile from the Excavation of St Paul-in-the-Bail, Lincoln""",1994,,,"""Kemp, R.""","""City of Lincoln Archaeology Unit""",Article,,,1994,,,,8
786101B1-1B7C-4E48-B474-E411F0AD2F1B,Lincoln Heritage Database (Sources),948,,"""St Marys School, 5 Pottergate, Lincoln""",1994,,,"""Hooper, J.""","""City of Lincoln Archaeology Unit""",Article,,,1994,,,,8
7867E445-E733-4A37-96E2-A0A06DC1573D,Lincoln Heritage Database (Sources),2388,,"""Excavations at St Katherines Priory""",2006,,,"""Field, N.""","""The Survey of Lincoln""",Article,,,2006,,,,8
7869C80C-D33A-4B0A-B746-BFCC9763CCAB,Lincoln Heritage Database (Sources),396,,"""City and County Museum, Lincoln, Reported Finds 1991/2""",1992,,,"""Owen, Janet""","""Society for Lincolnshire History and Archaeology""",Article,,,1992,,,,8
786C3064-91C0-474A-851B-D2AF7F989985,Lincoln Heritage Database (Sources),2292,,"""The Pond, Brayford Campus, University of Lincoln. Archaeological Excavation""",2008,,,"""Field, N. and Rylatt, J.""","""Lindsey Archaeological Services""",Excavation Report,"""Digital copy in LHD Sources file.""",,2008,,,,7
787826EC-F721-48E3-8434-D44C39051DFD,Lincoln Heritage Database (Sources),497,,"""Approaches to the Study of Lincoln and Lindsey before the Vikings""",1993,,,"""Vince, Alan""","""City of Lincoln Archaeology Unit""",Volume,,,1993,,,,8
788D79CF-AA12-4266-ABB0-34E772F6B114,Lincoln Heritage Database (Sources),2783,,"""Lincoln: The Close Wall, Greestone Centre, Lindum Road""",2008,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2008,,,,8
78BC856E-04C1-46F1-8D52-3405484641BF,Lincoln Heritage Database (Sources),637,,"""Animal bones - a condensed report""",1981,,,"""Scott, S.""","""Unpublished""",Report,,,1981,,,,8
790A3492-3B28-4E6F-92E4-481D68793708,Lincoln Heritage Database (Sources),1081,,"""15 Newland. Archive Report""",1991,,,"""Donel, L.""",,Interim Report,,,1991,,,,9
792AD446-1FFC-48A8-82EE-DFD8AF5DC532,Lincoln Heritage Database (Sources),991,,"""An Iron-Age strap union from the Greetwell Villa, Lincoln""",1975,,,"""Marjoram, J. and Moore, C. N.""","""Society for Lincolnshire History and Archaeology""",Article,,,1975,,,,8
793B763C-FE83-47B5-847A-2B6F2D48B2A0,Lincoln Heritage Database (Sources),769,,"""Catalogue of Romano-British ironwork in the Museum of Antiquities, Newcastle upon Tyne""",1976,,,"""Manning, W. H.""","""Department of Archaeology, University of Newcastle upon Tyne""",Volume,,,1976,,,,8
79425CCF-2551-495F-99EE-01C3F10B368F,Lincoln Heritage Database (Sources),2220,,"""Bishop Antony Beeke's register of the prebendaries of Lincoln, 1333 and 1334""",1885,,,"""Venables, Rev. E.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1885,,,,7
7945712E-BA01-411F-85E0-04E217BCDDEC,Lincoln Heritage Database (Sources),318,,"""Broadgate""",1981,,,"""Jones, R. H.""","""Society of Antiquaries""",Article,,,1981,,,,8
79543A02-A412-4A48-A1DC-BA3C6F7502F9,Lincoln Heritage Database (Sources),2478,,"""School provision""",2009,,,"""Tann, G.""","""The Survey of Lincoln""",Article,,,2009,,,,8
796FA112-88B4-428A-A362-5859383B6052,Lincoln Heritage Database (Sources),2525,,"""Lincoln Corporation Electric Supply Works""",1899,,,,,Volume,,,1899,,,,10
797088B0-E3A2-4D7B-9D99-783AB9071278,Lincoln Heritage Database (Sources),58,,"""Some Unrecorded Examples of Pre-Conquest Carved Stones in Lincolnshire""",1964,,,"""Butler, L. A. S.""","""Lincolnshire Architectural and Archaeological Society""",Article,,,1964,,,,8
799FDD90-A32C-4AF1-BF24-2A4E72984323,Lincoln Heritage Database (Sources),710,,"""A Roman Ladder from Queen Street, City of London""",1978,,,"""Weeks, J.""","""London and Middlesex Archaeological Society""",Article,,,1978,,,,8
79A173A0-A850-4E83-A387-AC12F8ADC169,Lincoln Heritage Database (Sources),1746,,"""Greestone Mount, Lindum Road Lincoln. Archaeological Evaluation""",2003,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2003,,,,7
79A979E3-211D-48C5-B418-E01D99E4CA5B,Lincoln Heritage Database (Sources),772,,"""Inchtuthil. The Roman Legionary Fortress Excavation 1952-65""",1985,,,,,Monograph,,,1985,,,,10
79AE037C-60A0-41AE-8E70-8AD3970B091B,Lincoln Heritage Database (Sources),2738,,"""Archaeological Watching Brief Report: 257 Monks Road, Lincoln, Lincolnshire""",2012,,,"""Oakley, Dr E.""","""Allen Archaeological Associates""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2012,,,,7
79DCF517-79FF-465A-8E3C-21F3642D02CB,Lincoln Heritage Database (Sources),1053,,"""91 Broadway, Lincoln""",1957,,,,"""Lincolnshire Architectural and Archaeological Society""",Article,,,1957,,,,9
79E20B24-E542-4812-8675-F48ED961EB6D,Lincoln Heritage Database (Sources),1314,,"""Firth Road, Lincoln.  Archaeological Watching Brief.""",1996,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
79ED7008-6FF2-49D2-B583-B060CD46300B,Lincoln Heritage Database (Sources),1879,,"""Lincoln: Bunkers Hill""",2002,,,"""Albone, J. and Field, N.""","""Society for Lincolnshire History and Archaeology""",Article,,,2002,,,,8
7A0511BE-FF12-4040-A0C7-B28F3EA6953C,Lincoln Heritage Database (Sources),187,,"""Early Lincoln wills""",1888,,,"""Gibbons, A.""",,Volume,,,1888,,,,9
7A122E56-170C-4B21-8214-9FCB16F48FE3,Lincoln Heritage Database (Sources),737,,"""Dental Morphology: An Illustrated Guide. 2nd Edition""",1983,,,"""Van Beek, G. C.""","""Wright""",Volume,,,1983,,,,8
7A1594CD-54E6-4C4D-BF5A-3B1FACAD7128,Lincoln Heritage Database (Sources),2829,,"""Representations of Brayford Pool""",2012,,,"""Sleight, D.""","""The Survey of Lincoln""",Article,,,2012,,,,8
7A17B4BD-C9F0-4224-AA70-C6A7FA6A8744,Lincoln Heritage Database (Sources),2349,,"""Lincoln: land off South Park""",2006,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2006,,,,9
7A1AF4D2-49FD-4CE5-AFE7-DDE3FED0FE49,Lincoln Heritage Database (Sources),4210,,"""Archaeological Journal 47""",1889,,,,"""Archaeological Institute of Great Britain and Ireland""",Journal,,,1889,,,,9
7A1D7787-F62E-4100-BE2B-08BBABDB7ACE,Lincoln Heritage Database (Sources),1845,,"""A Brief History of the Witham Lodge No 374""",1841,,,"""Oliver, Rev. George""",,Volume,"""In British Library (pers comm Rob Wheeler)""",,1841,,,,8
