ResourceID,WKT
"74ec2cdc-6f97-4d31-9f48-2e8df5b22e4f","POLYGON((-0.534152 53.23378,-0.534279 53.233765,-0.534377 53.233751,-0.53441 53.23374,-0.534444 53.23372,-0.534447 53.233717,-0.534444 53.233705,-0.534867 53.233596,-0.534826 53.233554,-0.534789 53.233502,-0.534793 53.233488,-0.534678 53.233395,-0.534611 53.233344,-0.534576 53.233309,-0.534461 53.233315,-0.534461 53.233322,-0.534384 53.233325,-0.534331 53.233345,-0.534262 53.233349,-0.534262 53.233342,-0.534248 53.233343,-0.534287 53.233565,-0.534184 53.233575,-0.534201 53.233623,-0.534107 53.233634,-0.534152 53.23378))"
"7502c9e7-f574-47d2-a39d-67e3d38dd125","POLYGON((-0.555519 53.202095,-0.555536 53.202053,-0.555559 53.201985,-0.555026 53.201915,-0.554994 53.201909,-0.554656 53.201869,-0.554621 53.201983,-0.555441 53.202084,-0.555519 53.202095))"
"7576a259-00a4-4e63-a3fe-a6bad2509676","POLYGON((-0.538852 53.233435,-0.539075 53.233448,-0.539079 53.233431,-0.539299 53.233438,-0.539303 53.233426,-0.539494 53.233447,-0.539654 53.233476,-0.539691 53.233403,-0.539925 53.233395,-0.540002 53.23329,-0.539701 53.233213,-0.539666 53.233267,-0.539095 53.233163,-0.538987 53.233269,-0.53889 53.233347,-0.538852 53.233435))"
"75ecb102-ddc8-4a80-9052-a64744c784b2","POLYGON((-0.541364 53.234437,-0.541536 53.234471,-0.541731 53.234472,-0.541784 53.234463,-0.541832 53.234451,-0.54192 53.234417,-0.541957 53.234391,-0.541997 53.234358,-0.542079 53.23428,-0.542083 53.234177,-0.54201 53.234085,-0.54197 53.23403,-0.54195 53.23401,-0.541766 53.23396,-0.541596 53.233951,-0.541478 53.233951,-0.541409 53.233967,-0.541352 53.233983,-0.541302 53.234001,-0.541258 53.234022,-0.541193 53.234079,-0.54115 53.23414,-0.541149 53.23419,-0.541158 53.234228,-0.541171 53.234316,-0.541222 53.23438,-0.541299 53.234412,-0.541364 53.234437))"
"75ecb102-ddc8-4a80-9052-a64744c784b2","POLYGON((-0.541785 53.234307,-0.541828 53.234247,-0.541837 53.234207,-0.541837 53.234203,-0.541829 53.234192,-0.541782 53.234139,-0.541703 53.234114,-0.541634 53.234104,-0.541546 53.234097,-0.54153 53.234097,-0.541446 53.234126,-0.541395 53.234199,-0.541385 53.234222,-0.541386 53.234266,-0.541372 53.234279,-0.541446 53.234319,-0.541458 53.234312,-0.541562 53.234326,-0.541696 53.23433,-0.541785 53.234307))"
"75ecb102-ddc8-4a80-9052-a64744c784b2","POLYGON((-0.541782 53.234283,-0.541793 53.234262,-0.541785 53.23426,-0.541802 53.234226,-0.541806 53.234217,-0.541807 53.234208,-0.541757 53.234151,-0.541698 53.234129,-0.541643 53.234122,-0.541541 53.234116,-0.541467 53.234141,-0.541452 53.234167,-0.541439 53.234164,-0.541416 53.234201,-0.541425 53.234204,-0.541409 53.234229,-0.541413 53.234253,-0.541491 53.234297,-0.541569 53.234308,-0.541681 53.234309,-0.541737 53.234292,-0.541747 53.234299,-0.541782 53.234283))"
"760339ce-dfe4-4677-9d11-4bc99ac0ad3b","POLYGON((-0.53954 53.236173,-0.539465 53.236168,-0.539325 53.236986,-0.539408 53.23699,-0.53954 53.236173))"
"7626feef-1c8a-406e-952d-534c07673c1d","POLYGON((-0.537061 53.237055,-0.537061 53.237052,-0.537047 53.237051,-0.537047 53.237054,-0.537061 53.237055))"
"7626feef-1c8a-406e-952d-534c07673c1d","POLYGON((-0.537273 53.237075,-0.537274 53.237072,-0.537259 53.237071,-0.537259 53.237074,-0.537273 53.237075))"
"7626feef-1c8a-406e-952d-534c07673c1d","POLYGON((-0.537271 53.237089,-0.537271 53.237086,-0.537254 53.237085,-0.537253 53.237088,-0.537271 53.237089))"
"7626feef-1c8a-406e-952d-534c07673c1d","POLYGON((-0.537062 53.237047,-0.537063 53.237043,-0.537038 53.237042,-0.537037 53.237046,-0.537062 53.237047))"
"7626feef-1c8a-406e-952d-534c07673c1d","POLYGON((-0.537055 53.237079,-0.537056 53.237076,-0.537043 53.237075,-0.537042 53.237078,-0.537055 53.237079))"
"767da06e-4728-4ccd-8b40-691bf69f95e0","MULTIPOLYGON(((-0.532209 53.228639,-0.532191 53.228916,-0.532784 53.228929,-0.532823 53.228676,-0.532209 53.228639)))"
"769a1ffd-69b0-45d6-ad38-06304201d5ce","POLYGON((-0.534107 53.234209,-0.533981 53.234144,-0.533963 53.23415,-0.533958 53.234147,-0.533865 53.234192,-0.533674 53.234258,-0.533687 53.234271,-0.533647 53.234285,-0.533631 53.234273,-0.5332 53.23438,-0.533088 53.234402,-0.533125 53.234455,-0.532999 53.234478,-0.533039 53.234669,-0.533363 53.234657,-0.53338 53.234663,-0.533465 53.234657,-0.533468 53.234651,-0.533716 53.234632,-0.533685 53.23449,-0.533653 53.234375,-0.533835 53.234323,-0.534002 53.234263,-0.534107 53.234209))"
"76a87ced-b56d-46a9-8e89-a5c73018dd55","POLYGON((-0.537663 53.232019,-0.537697 53.231909,-0.537766 53.231655,-0.537854 53.23144,-0.537974 53.231175,-0.537982 53.231117,-0.538018 53.230992,-0.538066 53.230892,-0.538076 53.230573,-0.537976 53.230579,-0.538001 53.230748,-0.537998 53.230824,-0.537932 53.231058,-0.537912 53.23111,-0.537916 53.23115,-0.537819 53.231375,-0.537748 53.231526,-0.537734 53.231566,-0.537695 53.231649,-0.537593 53.232018,-0.537663 53.232019))"
"76a87ced-b56d-46a9-8e89-a5c73018dd55","POLYGON((-0.537985 53.2305,-0.53809 53.230489,-0.538007 53.230187,-0.538007 53.230182,-0.537996 53.230161,-0.537903 53.230206,-0.537967 53.230436,-0.537964 53.230438,-0.537968 53.230453,-0.537985 53.2305))"
"76fb9f66-bc9c-4609-8319-ac7c380c122b","POLYGON((-0.539515 53.229732,-0.539515 53.229734,-0.539754 53.229743,-0.54011 53.22977,-0.540192 53.229481,-0.539523 53.22958,-0.539515 53.229732))"
"7742d51d-c88f-4d6f-bdd7-704af486a81a","POLYGON((-0.540954 53.235313,-0.541279 53.234962,-0.540971 53.234858,-0.540652 53.235208,-0.540954 53.235313))"
"777b3c9c-6dd6-4781-9628-187a0f0802df","POLYGON((-0.537639 53.236366,-0.537595 53.236363,-0.537483 53.236985,-0.537536 53.236989,-0.537639 53.236366))"
"777b3c9c-6dd6-4781-9628-187a0f0802df","POLYGON((-0.541989 53.235709,-0.542234 53.234121,-0.538835 53.233939,-0.538824 53.233999,-0.542127 53.234176,-0.541887 53.235703,-0.541989 53.235709))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537151 53.237091,-0.537152 53.237089,-0.537147 53.237089,-0.537146 53.237091,-0.537151 53.237091))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537238 53.237126,-0.537239 53.237124,-0.537235 53.237124,-0.537235 53.237126,-0.537238 53.237126))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.53722 53.237093,-0.53722 53.237091,-0.537215 53.237091,-0.537215 53.237093,-0.53722 53.237093))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537217 53.237125,-0.537217 53.237123,-0.537213 53.237123,-0.537213 53.237125,-0.537217 53.237125))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537197 53.237093,-0.537197 53.23709,-0.537193 53.23709,-0.537192 53.237092,-0.537197 53.237093))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537193 53.237125,-0.537193 53.237123,-0.53719 53.237123,-0.53719 53.237125,-0.537193 53.237125))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537174 53.237092,-0.537174 53.23709,-0.537169 53.237089,-0.537169 53.237092,-0.537174 53.237092))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537172 53.237124,-0.537172 53.237122,-0.537168 53.237122,-0.537167 53.237124,-0.537172 53.237124))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537128 53.237091,-0.537128 53.237088,-0.537124 53.237088,-0.537123 53.23709,-0.537128 53.237091))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537125 53.237122,-0.537126 53.23712,-0.537121 53.23712,-0.537121 53.237122,-0.537125 53.237122))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537104 53.23709,-0.537104 53.237087,-0.5371 53.237087,-0.5371 53.23709,-0.537104 53.23709))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537102 53.237122,-0.537103 53.23712,-0.537099 53.237119,-0.537099 53.237121,-0.537102 53.237122))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537082 53.237089,-0.537083 53.237087,-0.537078 53.237086,-0.537078 53.237089,-0.537082 53.237089))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.53708 53.237121,-0.53708 53.237119,-0.537076 53.237118,-0.537076 53.237121,-0.53708 53.237121))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537058 53.23712,-0.537058 53.237118,-0.537054 53.237118,-0.537053 53.23712,-0.537058 53.23712))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537036 53.237088,-0.537037 53.237085,-0.537032 53.237085,-0.537032 53.237087,-0.537036 53.237088))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537014 53.237087,-0.537015 53.237084,-0.537011 53.237084,-0.537011 53.237087,-0.537014 53.237087))"
"77deb547-1de2-49bf-8bd3-36b5283a909a","POLYGON((-0.537012 53.237119,-0.537013 53.237117,-0.537009 53.237116,-0.537009 53.237119,-0.537012 53.237119))"
"78600b02-2e6a-43a3-a88b-52d51220d1e3","POLYGON((-0.533073 53.235346,-0.533045 53.23535,-0.533156 53.235732,-0.533252 53.235942,-0.533273 53.235991,-0.533355 53.236221,-0.533383 53.236292,-0.533445 53.236405,-0.53356 53.23655,-0.533581 53.236524,-0.533485 53.236398,-0.533414 53.23628,-0.533387 53.236214,-0.533364 53.236149,-0.533332 53.236073,-0.533299 53.235974,-0.533232 53.23582,-0.533208 53.235775,-0.53316 53.235656,-0.533137 53.235582,-0.533073 53.235346))"
"79d9d6fd-7286-4c5c-b869-08d5ea224fb0","MULTIPOLYGON(((-0.539497 53.229849,-0.539686 53.229859,-0.540061 53.229901,-0.540107 53.229772,-0.539754 53.229743,-0.539515 53.229734,-0.539497 53.229849)))"
"79e96efd-4367-42a9-af5b-e841bee43dd2","POLYGON((-0.539394 53.231451,-0.539454 53.23146,-0.539466 53.231441,-0.53949 53.23139,-0.539125 53.231333,-0.53909 53.231409,-0.539394 53.231451))"
"7a326706-0676-4fcd-8e98-42f74268daf2","POLYGON((-0.544956 53.220248,-0.545031 53.220006,-0.544875 53.219989,-0.544791 53.220222,-0.544956 53.220248))"
"7a326706-0676-4fcd-8e98-42f74268daf2","POLYGON((-0.544756 53.220211,-0.544835 53.219981,-0.544694 53.219964,-0.544627 53.220194,-0.544756 53.220211))"
"7a706851-b287-4e6d-928f-58b0761a9d8f","POLYGON((-0.539127 53.234274,-0.539309 53.234286,-0.539354 53.234231,-0.53948 53.234057,-0.539447 53.23404,-0.539272 53.23414,-0.539215 53.234171,-0.539202 53.234179,-0.539171 53.234188,-0.539121 53.234206,-0.539107 53.234234,-0.539107 53.234251,-0.539127 53.234274))"
"7aa5c19e-a9c5-4f2b-b82b-766313357911","POLYGON((-0.538572 53.227968,-0.538554 53.22807,-0.538528 53.228157,-0.538714 53.228176,-0.538777 53.227938,-0.538967 53.227287,-0.539134 53.226815,-0.540068 53.224116,-0.540315 53.223479,-0.540625 53.222849,-0.540751 53.222514,-0.540867 53.222227,-0.541133 53.221668,-0.541349 53.221083,-0.541507 53.22064,-0.541702 53.220132,-0.54182 53.219779,-0.542138 53.218883,-0.542238 53.218593,-0.542454 53.218024,-0.542927 53.216816,-0.543034 53.216558,-0.543412 53.216075,-0.543704 53.21585,-0.543965 53.215763,-0.545558 53.215261,-0.546014 53.215162,-0.546092 53.214885,-0.54574 53.214946,-0.545079 53.215082,-0.544717 53.215181,-0.544313 53.215324,-0.544081 53.21541,-0.543897 53.215484,-0.543364 53.215753,-0.543248 53.215844,-0.5431 53.215982,-0.542965 53.216123,-0.542855 53.216258,-0.542708 53.216476,-0.542566 53.216751,-0.542187 53.217676,-0.541854 53.218521,-0.541606 53.219166,-0.541242 53.220196,-0.541039 53.220642,-0.540866 53.221056,-0.540736 53.221417,-0.540523 53.221906,-0.540287 53.222376,-0.540064 53.22293,-0.53976 53.223625,-0.539697 53.223765,-0.539147 53.225978,-0.538977 53.22659,-0.538872 53.22699,-0.538738 53.227408,-0.538601 53.227866,-0.538572 53.227968))"
"7be88463-3556-4a93-bc76-5e90ccf3ff12","POLYGON((-0.536741 53.228863,-0.536874 53.228288,-0.536713 53.228272,-0.536578 53.228846,-0.536741 53.228863))"
"7bfe66ea-ec9c-4c9e-bb1c-0dcfdbb60c9f","POLYGON((-0.539303 53.234408,-0.539255 53.234392,-0.539297 53.234288,-0.538902 53.234254,-0.538739 53.234235,-0.538698 53.234375,-0.538603 53.234377,-0.53858 53.234425,-0.538735 53.234438,-0.538734 53.234442,-0.538941 53.234454,-0.538944 53.234447,-0.538964 53.234449,-0.53898 53.234444,-0.539278 53.23449,-0.539303 53.234408))"
"7c286936-5c93-469b-9253-0b2f76359ded","POLYGON((-0.534377 53.234464,-0.534407 53.234456,-0.534315 53.234378,-0.534229 53.234309,-0.534068 53.234382,-0.533681 53.234477,-0.533701 53.234566,-0.533931 53.234536,-0.534096 53.23452,-0.534117 53.234547,-0.534162 53.234536,-0.534155 53.234527,-0.534377 53.234464))"
"7c84cc99-39c5-4381-9ba3-084ca0b54590","POLYGON((-0.535496 53.234461,-0.53549 53.234482,-0.535411 53.234478,-0.535421 53.234424,-0.535503 53.234431,-0.535499 53.234449,-0.535504 53.23445,-0.535524 53.234432,-0.535548 53.234424,-0.535546 53.234421,-0.535483 53.234417,-0.535485 53.234407,-0.535469 53.234406,-0.535468 53.234416,-0.53544 53.234414,-0.53544 53.23441,-0.535429 53.2344,-0.535405 53.234398,-0.535387 53.234406,-0.535384 53.23442,-0.535398 53.23443,-0.535388 53.234471,-0.535372 53.234479,-0.535369 53.234492,-0.535382 53.234503,-0.535405 53.234505,-0.53542 53.234498,-0.535422 53.23449,-0.535443 53.234491,-0.535442 53.234499,-0.535461 53.234499,-0.535463 53.234492,-0.535487 53.234494,-0.535488 53.23449,-0.535497 53.234491,-0.535497 53.234496,-0.535507 53.234499,-0.535514 53.234499,-0.535514 53.234495,-0.53553 53.234496,-0.53553 53.234489,-0.535515 53.234479,-0.535502 53.234462,-0.535496 53.234461))"
"7fd984bc-339d-4acb-9e04-b7d5a55cd5b1","POLYGON((-0.534096 53.235332,-0.534025 53.235332,-0.534026 53.23539,-0.53408 53.23539,-0.534081 53.23542,-0.534124 53.23542,-0.534123 53.235462,-0.534124 53.235472,-0.534128 53.23548,-0.534186 53.235509,-0.53421 53.23553,-0.53422 53.235543,-0.534233 53.235564,-0.534237 53.235565,-0.534383 53.235587,-0.534554 53.235614,-0.534606 53.235522,-0.534665 53.235338,-0.534464 53.235335,-0.534096 53.235332))"
"80440b91-3a7a-4e84-9849-75182e88fe54","POLYGON((-0.540758 53.234437,-0.540662 53.234231,-0.5356 53.235186,-0.535547 53.235445,-0.540758 53.234437))"
"80440b91-3a7a-4e84-9849-75182e88fe54","POLYGON((-0.535652 53.235225,-0.535592 53.235227,-0.535576 53.235318,-0.535715 53.235325,-0.536377 53.23526,-0.536502 53.235244,-0.536614 53.235229,-0.537052 53.235148,-0.537711 53.235016,-0.538382 53.234871,-0.538339 53.23479,-0.53666 53.235144,-0.536533 53.235163,-0.536401 53.235174,-0.536151 53.235203,-0.535893 53.235218,-0.535699 53.235223,-0.535652 53.235225))"
"81dc07c5-4fd4-487a-8860-31e7d13d8fcd","POLYGON((-0.550237 53.252828,-0.550463 53.25278,-0.549874 53.251499,-0.548853 53.249013,-0.548216 53.247584,-0.547707 53.246556,-0.547467 53.245859,-0.547225 53.245245,-0.546975 53.244326,-0.546889 53.243767,-0.546854 53.24324,-0.546855 53.242682,-0.546907 53.242188,-0.546961 53.241707,-0.547345 53.240183,-0.547367 53.240014,-0.547356 53.239804,-0.547326 53.239677,-0.547128 53.239295,-0.546627 53.238552,-0.545842 53.237374,-0.545341 53.236457,-0.544979 53.236416,-0.545212 53.236809,-0.546914 53.239409,-0.547145 53.239822,-0.547177 53.239928,-0.547169 53.24017,-0.547069 53.240526,-0.546963 53.240895,-0.546845 53.241419,-0.54672 53.242007,-0.546671 53.242427,-0.546625 53.243774,-0.546678 53.244301,-0.546813 53.244977,-0.546904 53.245378,-0.547032 53.245748,-0.547307 53.246457,-0.547336 53.246615,-0.549085 53.250695,-0.550012 53.252864,-0.550237 53.252828))"
"81dc07c5-4fd4-487a-8860-31e7d13d8fcd","POLYGON((-0.543294 53.231843,-0.543271 53.231908,-0.543539 53.231941,-0.544188 53.23204,-0.545352 53.232241,-0.545946 53.232365,-0.546733 53.232546,-0.547941 53.232896,-0.548351 53.233023,-0.548862 53.233178,-0.549172 53.233285,-0.54947 53.233432,-0.54971 53.233567,-0.550198 53.233837,-0.550929 53.23427,-0.551638 53.234784,-0.552508 53.235432,-0.553182 53.236065,-0.553985 53.237142,-0.554615 53.237981,-0.555266 53.238912,-0.555745 53.239655,-0.556084 53.240123,-0.556233 53.240289,-0.556856 53.241088,-0.558195 53.24279,-0.559534 53.244482,-0.560153 53.245317,-0.560779 53.246126,-0.561546 53.247213,-0.562239 53.24822,-0.562687 53.249028,-0.563269 53.250022,-0.563377 53.250241,-0.563698 53.250836,-0.563921 53.250789,-0.562682 53.248536,-0.56218 53.247703,-0.561211 53.246364,-0.560517 53.245388,-0.559545 53.244149,-0.558256 53.242577,-0.557306 53.241369,-0.555527 53.238829,-0.554889 53.237943,-0.554228 53.237099,-0.553333 53.236026,-0.552611 53.235382,-0.551736 53.234731,-0.55103 53.234221,-0.549827 53.23352,-0.549571 53.233376,-0.549214 53.233179,-0.54798 53.232786,-0.546986 53.232497,-0.546186 53.232305,-0.544622 53.232005,-0.543878 53.2319,-0.543527 53.231864,-0.543294 53.231843))"
"823904f3-0196-4354-9cdb-b2de3c8374c9","POLYGON((-0.533888 53.229959,-0.533052 53.229997,-0.533108 53.2307,-0.53393 53.230756,-0.533952 53.230332,-0.533902 53.229963,-0.533888 53.229959))"
"84726a78-c17d-4e2e-bc1a-89630eb09c0e","MULTIPOLYGON(((-0.526717 53.230631,-0.531223 53.230727,-0.531966 53.230762,-0.533374 53.23082,-0.535234 53.230737,-0.535921 53.230673,-0.536539 53.230702,-0.537012 53.230745,-0.538251 53.230874,-0.539025 53.230962,-0.539678 53.231043,-0.539704 53.230973,-0.538593 53.230836,-0.537603 53.230736,-0.536554 53.230632,-0.535919 53.230596,-0.535248 53.230657,-0.534405 53.230691,-0.533598 53.230697,-0.533203 53.230705,-0.532308 53.230663,-0.532268 53.230663,-0.531837 53.230634,-0.531545 53.230619,-0.531384 53.230604,-0.53066 53.230571,-0.529613 53.230558,-0.526776 53.230486,-0.526717 53.230631)))"
"84a457e8-307d-452b-8dd4-b199d9e18b55","POLYGON((-0.543731 53.237789,-0.543809 53.237771,-0.543722 53.237662,-0.5406 53.238278,-0.540566 53.238283,-0.539451 53.238384,-0.539242 53.238403,-0.539243 53.238404,-0.538408 53.238481,-0.538402 53.238563,-0.539537 53.238465,-0.539534 53.238465,-0.539972 53.238426,-0.540613 53.238378,-0.541065 53.238298,-0.541985 53.238125,-0.542959 53.237941,-0.543731 53.237789))"
"84fa418e-ef1f-4d40-9498-2abc19a5273e","MULTIPOLYGON(((-0.529452 53.232603,-0.529444 53.232106,-0.52945 53.231363,-0.529468 53.230712,-0.529494 53.230484,-0.529521 53.230171,-0.529585 53.229511,-0.529622 53.228915,-0.529654 53.227985,-0.529322 53.227953,-0.529259 53.228789,-0.529184 53.229484,-0.529179 53.229699,-0.529125 53.230699,-0.529114 53.231375,-0.529077 53.232234,-0.529074 53.232608,-0.529452 53.232603)))"
"8690432a-b431-447f-98b0-269b177c56e2","POLYGON((-0.538485 53.235041,-0.538508 53.234891,-0.538492 53.234891,-0.53847 53.235039,-0.538485 53.235041))"
"874a6d9b-a1cb-4ff2-bf9d-deb7350513b5","POLYGON((-0.534237 53.232127,-0.534454 53.231678,-0.534513 53.231549,-0.534596 53.231389,-0.534642 53.231234,-0.534708 53.230888,-0.534658 53.230889,-0.534546 53.231388,-0.534173 53.232146,-0.534237 53.232127))"
"8762d91d-c99b-4400-9095-ec6af9888f3d","POLYGON((-0.530559 53.217024,-0.530118 53.216533,-0.529657 53.215927,-0.529508 53.215702,-0.52952 53.215741,-0.529344 53.215458,-0.52898 53.215569,-0.529567 53.216258,-0.529773 53.216557,-0.530202 53.217128,-0.530559 53.217024))"
"8765d5da-bf8b-4cfe-8fdf-9c8d6b6cc584","POLYGON((-0.534087 53.235344,-0.534374 53.235344,-0.534363 53.235213,-0.533093 53.235221,-0.530176 53.235188,-0.530172 53.235299,-0.530267 53.235522,-0.530519 53.235954,-0.530687 53.236035,-0.531039 53.235849,-0.53125 53.235779,-0.532212 53.235534,-0.532653 53.235434,-0.533035 53.235363,-0.533658 53.235347,-0.534087 53.235344))"
"8880db2b-c717-4827-bee9-f606117455b0","POLYGON((-0.53748 53.236999,-0.537609 53.236362,-0.536851 53.236305,-0.536748 53.236953,-0.53748 53.236999))"
"8880db2b-c717-4827-bee9-f606117455b0","POLYGON((-0.53768 53.23625,-0.537651 53.236248,-0.537645 53.236281,-0.537675 53.236284,-0.53768 53.23625))"
"8880db2b-c717-4827-bee9-f606117455b0","POLYGON((-0.537245 53.23634,-0.537377 53.236349,-0.537353 53.236451,-0.53737 53.236452,-0.53738 53.236404,-0.537562 53.236417,-0.537561 53.236424,-0.537571 53.236424,-0.537581 53.23636,-0.537591 53.23636,-0.53758 53.236424,-0.537591 53.236424,-0.537602 53.236356,-0.537308 53.236334,-0.53713 53.236323,-0.537127 53.236332,-0.537201 53.236338,-0.537192 53.236377,-0.537118 53.236371,-0.537114 53.236383,-0.537188 53.23639,-0.537184 53.236411,-0.537048 53.236399,-0.537027 53.236479,-0.53705 53.236481,-0.537042 53.236511,-0.536889 53.236496,-0.536886 53.236509,-0.536956 53.236515,-0.536942 53.236577,-0.536869 53.236569,-0.536866 53.236581,-0.536916 53.236587,-0.5369 53.236649,-0.536848 53.236647,-0.536845 53.236658,-0.537145 53.236679,-0.537147 53.236666,-0.537141 53.236666,-0.53715 53.236598,-0.537161 53.236599,-0.537162 53.236583,-0.537059 53.236574,-0.537067 53.23654,-0.537157 53.236548,-0.537159 53.236536,-0.537069 53.236528,-0.53707 53.236522,-0.53706 53.236521,-0.53707 53.236483,-0.537072 53.236483,-0.537074 53.236477,-0.537185 53.236486,-0.537173 53.236536,-0.537188 53.236537,-0.537199 53.236482,-0.537211 53.236483,-0.537212 53.23648,-0.53723 53.236482,-0.537231 53.236475,-0.537195 53.236471,-0.537203 53.236433,-0.53725 53.236436,-0.537252 53.236423,-0.537205 53.23642,-0.537222 53.236339,-0.537245 53.23634),(-0.537245 53.23634,-0.537222 53.236338,-0.537269 53.236341,-0.537245 53.23634))"
"88aedf9b-b6f0-4bbb-8966-3b5316b360f7","POLYGON((-0.497537 53.243028,-0.497156 53.24255,-0.496925 53.242215,-0.495924 53.241633,-0.495598 53.241254,-0.495365 53.241371,-0.495777 53.241733,-0.496779 53.242312,-0.496963 53.24257,-0.497354 53.243055,-0.497537 53.243028))"
"88aedf9b-b6f0-4bbb-8966-3b5316b360f7","POLYGON((-0.491955 53.237378,-0.491768 53.237431,-0.491853 53.237485,-0.492164 53.237768,-0.492376 53.237928,-0.492605 53.238062,-0.492759 53.23823,-0.49287 53.238397,-0.493057 53.238336,-0.492927 53.238179,-0.492747 53.238004,-0.492536 53.237861,-0.492383 53.237745,-0.491955 53.237378))"
"88aedf9b-b6f0-4bbb-8966-3b5316b360f7","POLYGON((-0.497537 53.243028,-0.497156 53.24255,-0.496925 53.242215,-0.495924 53.241633,-0.495598 53.241254,-0.495365 53.241371,-0.495777 53.241733,-0.496779 53.242312,-0.496963 53.24257,-0.497354 53.243055,-0.497537 53.243028))"
"88c10c3e-461a-4032-8211-76c19e9a8b2d","POLYGON((-0.543157 53.231923,-0.543174 53.231881,-0.543147 53.231878,-0.543138 53.231899,-0.543153 53.231901,-0.543146 53.231922,-0.543157 53.231923))"
"8946fa69-e770-4c24-9b72-95787f9c6221","POLYGON((-0.543844 53.229661,-0.544056 53.229689,-0.544095 53.229597,-0.543879 53.229569,-0.543844 53.229661))"
"8a2b8747-d68e-40b2-9ab2-4781e733b293","POLYGON((-0.538396 53.232938,-0.538283 53.232879,-0.538152 53.232831,-0.537988 53.232779,-0.537781 53.232726,-0.537639 53.232711,-0.53752 53.232702,-0.537418 53.232699,-0.53733 53.232684,-0.537272 53.23265,-0.537223 53.232585,-0.537019 53.232247,-0.537004 53.232219,-0.536984 53.232134,-0.537007 53.231449,-0.53703 53.231177,-0.537041 53.230859,-0.536997 53.230729,-0.536848 53.230746,-0.536901 53.230959,-0.536906 53.231036,-0.53688 53.231195,-0.536875 53.231307,-0.536861 53.231533,-0.536856 53.23168,-0.536862 53.232112,-0.536886 53.232195,-0.53692 53.232278,-0.537201 53.232682,-0.537228 53.232709,-0.537271 53.232726,-0.537326 53.23274,-0.537365 53.232748,-0.537459 53.232756,-0.53751 53.232757,-0.53758 53.232756,-0.537646 53.232758,-0.537744 53.23277,-0.537868 53.232799,-0.537991 53.232843,-0.538141 53.232901,-0.538267 53.23296,-0.538326 53.233002,-0.538388 53.233074,-0.538385 53.233051,-0.538396 53.232938))"
"8a5e504f-d7cb-4a4d-818d-da5ced56d9ce","POLYGON((-0.535309 53.234378,-0.535292 53.234378,-0.535295 53.234361,-0.535221 53.234357,-0.535217 53.234372,-0.535199 53.234372,-0.535199 53.234391,-0.535307 53.234397,-0.535309 53.234378))"
"8ab9c4bd-daae-459a-baed-49417f1391f7","POLYGON((-0.546253 53.215301,-0.546394 53.21483,-0.546403 53.214808,-0.546136 53.214781,-0.545979 53.215272,-0.546253 53.215301))"
"8b00f400-d7af-4e16-8b68-e196eeff0a97","POLYGON((-0.535531 53.235427,-0.535423 53.235421,-0.535404 53.235415,-0.535393 53.235406,-0.535392 53.235396,-0.535396 53.235386,-0.535406 53.23538,-0.535417 53.235376,-0.535435 53.235372,-0.535493 53.235379,-0.535496 53.235368,-0.535464 53.235365,-0.535466 53.235359,-0.535462 53.235357,-0.535461 53.235354,-0.53545 53.235353,-0.535447 53.235361,-0.535434 53.23536,-0.535422 53.235361,-0.535397 53.235367,-0.53538 53.235378,-0.535373 53.235385,-0.535369 53.235393,-0.53537 53.235403,-0.535371 53.235407,-0.535374 53.235412,-0.535381 53.235419,-0.535398 53.235429,-0.535414 53.235432,-0.535411 53.235457,-0.535432 53.235459,-0.535431 53.235461,-0.535443 53.235462,-0.535447 53.235434,-0.535549 53.235441,-0.535556 53.235363,-0.535534 53.235362,-0.535533 53.23537,-0.535514 53.235369,-0.535511 53.235381,-0.535535 53.235383,-0.535531 53.235427))"
"8bd36d2f-1ca8-4e27-bbff-8165038a0136","POLYGON((-0.538892 53.233628,-0.538857 53.233556,-0.538777 53.23357,-0.538817 53.23364,-0.538892 53.233628))"
